,price,brick,metro,kitsp,dist,walk,livesp,floor,code,totsp,owners,parking,lastownage,rating,murder,class
1097,140,panel,Zamoskvoreckaya,9,10.5,4,46,5,northwest,75,3,closed,48,2,0,Usual
1098,120,brick,Zamoskvoreckaya,8,,4,50,4,northwest,80,1,closed,50,2,0,Usual
1099,79,panel,Kalininskaya,6,12,6,37,0,east,52,3,opened,30,1,1,Usual
1100,140,panel,Kalugsko-Rigskaya,8,,22,46,0,north,67,1,underground,40,2,0,Usual
1101,88,brick,Lublinskaya,6,11,16,42,7,southeast,60,3,underground,56,1,0,Usual
1102,120,block,Tagansko-Krasnopresenskaya,10,13.5,10,45,8,southeast,75,2,underground,47,2,0,Usual
1103,85,brick,Serpuhovsko-timiryazevskaya,6,14.5,10,40,2,north,57,1,closed,62,1,0,Usual
1104,115,brick,Zamoskvoreckaya,9,10.5,20,52,2,northwest,73,2,opened,35,1,0,Usual
1105,169,panel,Tagansko-Krasnopresenskaya,10,13.5,18,45,8,southeast,85,3,closed,62,2,0,Usual
1106,150,panel,Tagansko-Krasnopresenskaya,12,13.5,4,63,4,southeast,,1,closed,59,1,0,Usual
1107,107,block,Zamoskvoreckaya,10,14.5,10,45,5,,74,1,opened,48,1,0,Usual
1108,150,brick,Zamoskvoreckaya,9,7.5,27,50,9,northwest,70,3,closed,31,2,0,Usual
1109,130,block,Serpuhovsko-timiryazevskaya,10,17,23,48,1,north,77,3,opened,48,2,0,Usual
1110,309,monolit,Zamoskvoreckaya,17,10.5,18,72,9,northwest,107,3,closed,24,3,0,Usual
1111,135,block,Lublinskaya,9,12,7,,9,southeast,80,3,opened,71,1,0,Usual
1112,110,panel,Serpuhovsko-timiryazevskaya,10,17,5,,0,north,75,2,closed,29,1,0,Usual
1113,209,monolit,Zamoskvoreckaya,9,9,28,63,8,northwest,99,2,closed,53,2,0,Usual
1114,83,panel,Tagansko-Krasnopresenskaya,6,17,24,44,6,northwest,60,3,underground,42,1,0,Usual
1115,108,block,Lublinskaya,10,12,25,46,1,southeast,76,1,underground,49,1,0,Usual
1116,98,panel,Zamoskvoreckaya,7,14.5,10,39,0,northwest,63,3,opened,25,1,0,Usual
1117,125,block,Lublinskaya,11,11,28,47,7,southeast,76,3,opened,56,1,0,Usual
1118,180,block,Zamoskvoreckaya,11,9,21,56,0,northwest,90,2,underground,54,2,0,Usual
1119,113,panel,Kalugsko-Rigskaya,6,3,28,34,9,north,54,3,underground,32,1,0,Usual
1120,252,monolit,Zamoskvoreckaya,23,12.5,18,,0,northwest,132,3,underground,36,2,0,Usual
1121,155,panel,Tagansko-Krasnopresenskaya,10,9,16,45,5,northwest,75,2,opened,40,2,0,Usual
1122,212,panel,Tagansko-Krasnopresenskaya,17,7,20,60,9,northwest,112,2,opened,48,2,0,Usual
1123,95,block,Serpuhovsko-timiryazevskaya,7,14.5,16,45,7,north,64,1,closed,38,1,0,Usual
1124,118,panel,Lublinskaya,9,,0,44,5,southeast,75,3,underground,61,2,0,Usual
1125,126,block,Zamoskvoreckaya,13,10.5,8,44,1,northwest,79,1,closed,57,2,0,Usual
1126,71,panel,Lublinskaya,6,7,13,34,0,southeast,54,1,underground,54,1,1,Usual
1127,153,panel,Zamoskvoreckaya,25,10.5,10,40,7,northwest,80,2,opened,33,2,0,Usual
1128,78,panel,Lublinskaya,6,13,12,34,0,southeast,51,3,closed,41,1,1,Usual
1129,,panel,Serpuhovsko-timiryazevskaya,10,12.5,16,48,2,north,74,2,opened,47,1,1,Usual
1130,108,block,Tagansko-Krasnopresenskaya,11,13.5,27,43,1,southeast,66,1,underground,50,1,0,Usual
1131,145,panel,Kalininskaya,10,3.5,27,44,4,east,78,1,opened,66,2,0,Usual
1132,78,block,Kalininskaya,6,10.5,17,37,1,east,55,1,closed,47,1,1,Usual
1133,130,brick,Tagansko-Krasnopresenskaya,6,9,22,35,4,northwest,64,3,closed,55,1,0,Usual
1134,92,block,Serpuhovsko-timiryazevskaya,8,14.5,1,39,,north,63,3,closed,49,1,0,Usual
1135,128,panel,Lublinskaya,,12,27,45,6,,80,3,closed,26,1,0,Usual
1136,160,panel,Tagansko-Krasnopresenskaya,12,10,25,50,9,southeast,98,2,closed,38,2,0,Usual
1137,115,panel,Serpuhovsko-timiryazevskaya,8,12.5,20,40,0,north,66,1,underground,46,1,0,Usual
1138,81,monolit,Tagansko-Krasnopresenskaya,5,6,3,41,9,southeast,56,1,underground,55,1,0,Usual
1139,150,monolit,Tagansko-Krasnopresenskaya,9,9,20,50,8,northwest,78,1,closed,44,2,0,Usual
1140,130,monolit,Kalugsko-Rigskaya,7,13.5,16,57,0,north,87,2,closed,58,2,0,Usual
1141,113,panel,Tagansko-Krasnopresenskaya,10,9,9,44,,northwest,77,2,underground,48,2,0,Usual
1142,70,block,Kalininskaya,6,12,28,34,0,east,52,2,closed,55,1,1,Usual
1143,110,block,Kalugsko-Rigskaya,10,15.5,18,45,2,north,73,2,opened,74,1,0,Usual
1144,105,block,Kalininskaya,10,12,2,40,9,east,77,3,underground,51,1,0,Usual
1145,130,block,Arbato-Pokrovskaya,10,12,4,45,3,east,75,2,closed,28,2,0,Usual
1146,85,block,Lublinskaya,7,7,15,,0,southeast,58,3,opened,69,1,0,Usual
1147,115,block,Kalugsko-Rigskaya,7,13.5,24,45,6,north,64,1,opened,63,1,0,Usual
1148,108,panel,Tagansko-Krasnopresenskaya,7,17,,43,0,northwest,66,2,underground,66,2,0,Usual
1149,165,panel,Tagansko-Krasnopresenskaya,18,5,19,46,8,northwest,78,2,closed,45,2,0,Usual
1150,85,block,Kalininskaya,7,12,2,43,2,east,60,2,closed,71,1,0,Usual
1151,110,block,Kalininskaya,10,12,2,46,9,east,80,3,opened,59,2,0,Usual
1152,110,panel,Tagansko-Krasnopresenskaya,8,13.5,4,46,,southeast,68,1,underground,68,2,0,Usual
1153,97,,Zamoskvoreckaya,5,12.5,22,42,0,northwest,58,1,underground,51,1,0,Usual
1154,90,panel,Serpuhovsko-timiryazevskaya,7,14.5,18,46,1,north,65,2,closed,29,1,0,Usual
1155,88,block,Tagansko-Krasnopresenskaya,6,17,14,44,6,northwest,60,1,closed,35,1,0,Usual
1156,110,block,Tagansko-Krasnopresenskaya,10,13.5,7,,8,southeast,75,3,opened,45,1,0,Usual
1157,285,block,Zamoskvoreckaya,6,14.5,27,61,7,northwest,90,1,underground,50,2,0,Usual
1158,120,monolit,Kalugsko-Rigskaya,11,3,20,48,,north,,3,underground,62,1,0,Usual
1159,110,block,Tagansko-Krasnopresenskaya,10,13.5,6,44,8,southeast,74,2,underground,72,1,0,Usual
1160,135,monolit,Arbato-Pokrovskaya,10,7.5,18,42,4,east,74,3,opened,24,2,0,Usual
1161,128,block,Kalugsko-Rigskaya,10,13.5,23,43,4,north,74,2,opened,37,2,0,Usual
1162,142,monolit,Kalininskaya,12,12,11,51,1,east,90,3,opened,71,2,0,Usual
1163,115,block,Kalugsko-Rigskaya,,13.5,17,45,4,north,65,2,opened,65,1,0,Usual
1164,210,brick,Zamoskvoreckaya,7,7.5,23,49,0,northwest,72,3,closed,58,2,0,Usual
1165,110,brick,Zamoskvoreckaya,7,9,7,40,3,northwest,60,1,underground,80,1,0,Usual
1166,371,panel,Tagansko-Krasnopresenskaya,15,7,1,59,6,northwest,120,2,underground,68,3,0,Business
1167,135,block,Kalininskaya,7,12,11,39,0,east,65,2,opened,63,2,0,Usual
1168,143,block,Lublinskaya,11,11,24,45,6,southeast,,3,opened,60,1,0,Usual
1169,105,panel,Arbato-Pokrovskaya,8,7.5,6,45,0,east,67,2,opened,57,1,0,Usual
1170,165,block,Serpuhovsko-timiryazevskaya,10,12.5,21,45,1,north,75,3,opened,26,2,0,Usual
1171,159,,Zamoskvoreckaya,13,,9,64,9,northwest,109,2,underground,35,2,0,Usual
1172,125,monolit,Kalugsko-Rigskaya,7,3,28,48,5,north,68,2,opened,75,1,0,Usual
1173,108,,Serpuhovsko-timiryazevskaya,8,14.5,0,45,7,north,67,2,opened,40,1,0,Usual
1174,94,block,Serpuhovsko-timiryazevskaya,6,12.5,17,44,9,north,61,1,opened,58,1,0,Usual
1175,80,brick,Kalininskaya,6,12,26,35,0,east,54,3,opened,28,1,0,Usual
1176,75,panel,Tagansko-Krasnopresenskaya,6,10,29,38,8,southeast,56,3,underground,71,1,1,Usual
1177,109,monolit,Zamoskvoreckaya,13,14.5,11,45,1,northwest,79,3,opened,33,2,0,Usual
1178,99,block,Serpuhovsko-timiryazevskaya,6,17,15,46,1,north,65,1,opened,65,1,0,Usual
1179,97,block,Serpuhovsko-timiryazevskaya,9,14.5,27,47,0,north,77,3,closed,55,1,0,Usual
1180,138,panel,Arbato-Pokrovskaya,9.5,4.5,28,44,5,east,66,1,underground,44,1,0,Usual
1181,95,block,Tagansko-Krasnopresenskaya,8,11.5,21,38,5,southeast,61,3,underground,66,1,0,Usual
1182,,monolit,Lublinskaya,11,13,26,43,,southeast,73,3,opened,48,1,1,Usual
1183,135,block,Kalugsko-Rigskaya,8,15.5,19,48,8,north,81,3,opened,71,2,0,Usual
1184,86,panel,Tagansko-Krasnopresenskaya,6,17,16,44,8,northwest,58,1,closed,44,1,0,Usual
1185,162,brick,Zamoskvoreckaya,9,9,25,49,4,northwest,71,2,opened,61,2,0,Usual
1186,115,block,Tagansko-Krasnopresenskaya,7,9,28,45,0,northwest,77,3,closed,44,1,0,Usual
1187,115,panel,Lublinskaya,10,13,17,45,8,southeast,74,2,opened,35,1,0,Usual
1188,105,panel,Serpuhovsko-timiryazevskaya,8,12.5,,39,5,north,63,2,underground,34,1,0,Usual
1189,120,block,Kalininskaya,10,12,3,45,8,east,76,3,closed,43,2,0,Usual
1190,98,panel,Zamoskvoreckaya,9,14.5,9,44,,northwest,65,3,underground,51,1,0,Usual
1191,133,brick,Kalugsko-Rigskaya,9,3,21,48,0,north,75,1,opened,66,2,0,Usual
1192,112,panel,Kalugsko-Rigskaya,9,13.5,21,44,0,north,65,2,underground,47,1,0,Usual
1193,88,block,Lublinskaya,8,13,8,37,9,southeast,63,2,opened,30,1,0,Usual
1194,90,block,Zamoskvoreckaya,6,12.5,15,36,9,northwest,55,3,opened,67,1,0,Usual
1195,175,monolit,Kalugsko-Rigskaya,8,3,19,40,9,north,70,1,underground,57,2,0,Usual
1196,130,block,Zamoskvoreckaya,10,10.5,14,41,3,northwest,68,2,closed,38,2,0,Usual
1197,144,panel,Tagansko-Krasnopresenskaya,10,13.5,0,43,8,southeast,76,3,opened,25,2,0,Usual
1198,200,brick,Kalugsko-Rigskaya,7,8,24,50,1,north,78,3,underground,63,2,0,Usual
1199,,block,Zamoskvoreckaya,13,14.5,2,46,,northwest,80,2,underground,49,1,1,Usual
1200,85,panel,Serpuhovsko-timiryazevskaya,7,14.5,8,41,0,,58,3,closed,61,1,0,Usual
1201,85,block,Kalugsko-Rigskaya,6,13.5,11,37,9,north,58,2,opened,45,1,0,Usual
1202,105,monolit,Zamoskvoreckaya,5,7.5,17,36,0,northwest,53,2,closed,77,1,0,Usual
1203,140,brick,Arbato-Pokrovskaya,8,12,18,54,0,east,75,3,closed,24,2,0,Usual
1204,145,block,Kalininskaya,10,3.5,29,46,0,east,80,1,closed,78,2,0,Usual
1205,129,block,Lublinskaya,10,12.7,25,48,4,southeast,80,1,underground,36,2,0,Usual
1206,170,block,Kalugsko-Rigskaya,9,8,27,53,5,,80,3,closed,25,2,0,Usual
1207,115,block,Tagansko-Krasnopresenskaya,10,13.5,9,45,1,southeast,80,3,closed,46,2,0,Usual
1208,81,brick,Kalugsko-Rigskaya,6,12,18,42,9,north,59,1,underground,68,1,0,Usual
1209,105,block,Lublinskaya,10,13,12,45,1,southeast,75,2,closed,65,1,0,Usual
1210,94,panel,Serpuhovsko-timiryazevskaya,6,12.5,17,45,7,north,64,3,underground,48,1,0,Usual
1211,170,brick,Kalugsko-Rigskaya,7,3,21,52,9,north,77,1,closed,34,2,0,Usual
1212,127,monolit,Arbato-Pokrovskaya,8,11,28,53,7,east,74,1,closed,77,1,0,Usual
1213,140,block,Kalugsko-Rigskaya,11,13.5,2,44,9,north,76,2,closed,54,2,0,Usual
1214,145,block,Tagansko-Krasnopresenskaya,10,7,19,45,3,northwest,75,2,closed,65,2,0,Usual
1215,98,panel,Tagansko-Krasnopresenskaya,8,11.5,14,50,0,southeast,75,2,underground,51,1,0,Usual
1216,113,block,Tagansko-Krasnopresenskaya,8,17,27,47,8,northwest,69,3,underground,48,1,0,Usual
1217,130,panel,Lublinskaya,9,6.5,23,50,4,southeast,83,2,closed,55,2,0,Usual
1218,113,block,Lublinskaya,10,12,16,47,3,southeast,78,2,underground,63,2,0,Usual
1219,162,,Serpuhovsko-timiryazevskaya,,6.5,21,48,7,north,78,2,underground,63,2,0,Usual
1220,100,block,Kalininskaya,7,12,24,41,3,east,64,1,underground,76,1,0,Usual
1221,160,block,Tagansko-Krasnopresenskaya,9,6,20,56,5,southeast,86,2,underground,43,2,0,Usual
1222,135,block,Kalugsko-Rigskaya,13,13.5,2,51,7,north,80,1,underground,53,2,0,Usual
1223,95,block,Lublinskaya,7,12,26,43,8,southeast,62,2,opened,56,1,0,Usual
1224,,panel,Arbato-Pokrovskaya,7,7.5,6,34,0,east,56,3,underground,43,1,1,Usual
1225,118,panel,Arbato-Pokrovskaya,11,7.5,27,49,0,east,68,3,closed,42,1,0,Usual
1226,93,panel,Serpuhovsko-timiryazevskaya,8,12.5,,39,3,north,65,1,opened,70,1,0,Usual
1227,150,panel,Zamoskvoreckaya,10,14.5,18,44,,northwest,78,3,opened,52,2,0,Usual
1228,145,panel,Zamoskvoreckaya,10,14.5,23,47,9,northwest,82,3,opened,25,2,0,Usual
1229,,monolit,Arbato-Pokrovskaya,6,12.5,23,40,0,east,55,2,opened,38,1,1,Usual
1230,139,block,Kalininskaya,10,10.5,9,51,4,east,86,1,opened,56,2,0,Usual
1231,114,block,Tagansko-Krasnopresenskaya,12,10,20,51,0,,93,3,opened,72,2,0,Usual
1232,101,block,Serpuhovsko-timiryazevskaya,8,17,26,39,0,north,66,1,underground,69,1,0,Usual
1233,98,panel,Serpuhovsko-timiryazevskaya,7,17,6,,,north,64,2,closed,31,1,0,Usual
1234,153,monolit,Tagansko-Krasnopresenskaya,9,5,15,43,2,northwest,66,2,opened,36,2,0,Usual
1235,119,panel,Lublinskaya,10,12.7,8,40,0,southeast,77,3,opened,45,2,0,Usual
1236,130,block,Tagansko-Krasnopresenskaya,12,6,29,37,0,southeast,82,3,opened,54,1,0,Usual
1237,79,block,Zamoskvoreckaya,6,12.5,5,41,0,northwest,58,3,underground,46,1,1,Usual
1238,127,panel,Lublinskaya,11,6.5,28,50,8,southeast,92,3,closed,29,2,0,Usual
1239,142,panel,Tagansko-Krasnopresenskaya,10,7,4,44,6,northwest,,3,opened,52,1,0,Usual
1240,127,block,Tagansko-Krasnopresenskaya,7,9,0,43,3,northwest,65,2,underground,44,2,0,Usual
1241,190,panel,Lublinskaya,12,12,25,53,,southeast,85,1,underground,62,2,0,Usual
1242,160,panel,Tagansko-Krasnopresenskaya,9,7,24,54,5,northwest,79,1,closed,43,2,0,Usual
1243,86,panel,Tagansko-Krasnopresenskaya,6,17,28,43,2,northwest,,3,opened,54,1,0,Usual
1244,99,panel,Tagansko-Krasnopresenskaya,6,13.5,23,45,1,southeast,,2,closed,43,1,0,Usual
1245,73,monolit,Kalininskaya,,10.5,17,35,0,east,54,2,closed,30,1,1,Usual
1246,138,panel,Kalininskaya,11,10.5,25,45,1,east,77,3,closed,63,2,0,Usual
1247,115,block,Tagansko-Krasnopresenskaya,,9,25,45,0,northwest,77,2,opened,58,1,0,Usual
1248,103,block,Kalugsko-Rigskaya,9,15.5,24,43,0,north,67,2,closed,30,1,0,Usual
1249,107,block,Lublinskaya,10,12.7,21,44,2,southeast,75,3,closed,57,1,0,Usual
1250,110,panel,Lublinskaya,14,12,27,48,2,southeast,78,2,closed,30,1,0,Usual
1251,109,block,Kalugsko-Rigskaya,11,13.5,4,45,5,north,67,2,opened,50,1,0,Usual
1252,120,monolit,Arbato-Pokrovskaya,8,12,26,48,5,east,77,1,opened,81,1,0,Usual
1253,94,panel,Serpuhovsko-timiryazevskaya,6,17,27,45,5,north,64,1,underground,49,1,0,Usual
1254,117,panel,Lublinskaya,11,13,9,45,5,southeast,78,3,underground,26,2,0,Usual
1255,125,monolit,Tagansko-Krasnopresenskaya,8,6,24,51,4,southeast,77,2,opened,51,1,0,Usual
1256,92,panel,Kalininskaya,8,12,13,38,0,,63,3,opened,41,1,0,Usual
1257,93,brick,Zamoskvoreckaya,5,12.5,21,43,6,northwest,57,3,underground,52,1,0,Usual
1258,103,brick,Lublinskaya,11,12,28,54,0,southeast,78,3,closed,71,1,0,Usual
1259,150,brick,Arbato-Pokrovskaya,8,4.5,16,69,5,east,92,2,opened,43,2,0,Usual
1260,95,panel,Kalininskaya,8,12,26,39,8,east,63,2,opened,53,1,0,Usual
1261,135,panel,Tagansko-Krasnopresenskaya,10,6,13,45,5,southeast,76,3,underground,64,2,0,Usual
1262,120,block,Zamoskvoreckaya,12,14.5,6,43,4,,78,1,opened,57,2,0,Usual
1263,125,brick,Arbato-Pokrovskaya,8,7.5,26,56,0,east,79,1,opened,76,2,0,Usual
1264,77,block,Lublinskaya,6,7,20,34,1,southeast,51,2,underground,66,1,1,Usual
1265,89,block,Serpuhovsko-timiryazevskaya,6,12.5,23,45,6,north,64,2,opened,47,1,0,Usual
1266,108,block,Kalininskaya,8,12,14,48,9,east,80,2,closed,37,1,0,Usual
1267,96,block,Tagansko-Krasnopresenskaya,6,13.5,19,43,7,southeast,60,2,closed,29,1,0,Usual
1268,110,brick,Arbato-Pokrovskaya,8,11,23,,0,east,74,3,closed,25,1,0,Usual
1269,129,block,Kalininskaya,8,10.5,15,47,3,east,79,1,underground,53,2,0,Usual
1270,85,panel,Kalininskaya,6,12,3,48,3,,69,1,opened,40,1,0,Usual
1271,96,panel,Zamoskvoreckaya,6,10.5,19,45,9,northwest,60,1,underground,48,1,0,Usual
1272,122,block,Lublinskaya,10,12.7,24,48,8,southeast,79,1,underground,65,2,0,Usual
1273,200,monolit,Kalininskaya,10,12,20,60,9,east,90,2,underground,42,2,0,Usual
1274,104,block,Lublinskaya,13,13,14,45,5,southeast,,1,opened,67,1,0,Usual
1275,145,brick,Arbato-Pokrovskaya,9,11,19,56,0,,96,2,underground,74,2,0,Usual
1276,120,monolit,Kalininskaya,8,10.5,18,53,7,east,74,3,opened,60,2,0,Usual
1277,196,block,Zamoskvoreckaya,10,14.5,16,46,2,northwest,78,2,opened,36,2,0,Usual
1278,135,panel,Lublinskaya,11,12.7,29,43,9,southeast,75,3,underground,53,1,0,Usual
1279,141,panel,Kalugsko-Rigskaya,10,15.5,14,43,8,north,74,2,closed,69,2,0,Usual
1280,96,panel,Kalininskaya,6,12,9,45,5,east,60,3,opened,64,1,0,Usual
1281,100,panel,Kalugsko-Rigskaya,10,13.5,21,45,0,north,75,1,underground,52,1,0,Usual
1282,82,panel,Tagansko-Krasnopresenskaya,6,10,29,36,0,southeast,55,2,underground,75,1,0,Usual
1283,198,panel,Zamoskvoreckaya,13,14.5,29,59,0,northwest,110,1,underground,55,2,0,Usual
1284,108,block,Lublinskaya,10,12,24,47,0,southeast,78,2,closed,73,1,0,Usual
1285,83,panel,Kalugsko-Rigskaya,6,15.5,3,34,0,north,50,2,closed,30,1,0,Usual
1286,131,panel,Serpuhovsko-timiryazevskaya,10,17,22,46,9,north,78,1,opened,41,2,0,Usual
1287,145,panel,Kalugsko-Rigskaya,19,15.5,29,53,7,north,84,1,underground,56,2,0,Usual
1288,107,monolit,Zamoskvoreckaya,5,7.5,18,32,,northwest,56,1,underground,66,1,0,Usual
1289,88,block,Kalininskaya,6,12,,44,0,east,60,1,closed,33,1,0,Usual
1290,104,block,Lublinskaya,10,12.7,29,,0,southeast,77,2,closed,70,1,0,Usual
1291,160,brick,Arbato-Pokrovskaya,6,12.5,26,59,2,east,93,2,underground,64,2,0,Usual
1292,89,panel,Tagansko-Krasnopresenskaya,6,13.5,25,38,8,southeast,60,2,opened,49,1,0,Usual
1293,171,block,Tagansko-Krasnopresenskaya,18,7,28,50,2,northwest,96,2,closed,30,2,0,Usual
1294,84,block,Tagansko-Krasnopresenskaya,6,13.5,3,45,9,southeast,60,3,underground,71,1,0,Usual
1295,138,block,Tagansko-Krasnopresenskaya,10,7,,47,4,northwest,79,3,underground,53,2,0,Usual
1296,70,brick,Zamoskvoreckaya,6,,3,41,5,northwest,58,3,opened,31,1,1,Usual
1297,165,brick,Zamoskvoreckaya,8,9,25,54,5,northwest,78,1,opened,66,2,0,Usual
1298,130,block,Tagansko-Krasnopresenskaya,9,9,24,44,1,northwest,65,1,underground,82,1,0,Usual
1299,139,block,Kalininskaya,9,10.5,23,52,0,east,74,2,opened,48,2,0,Usual
1300,140,monolit,Zamoskvoreckaya,8,9,9,,0,northwest,81,3,closed,56,1,0,Usual
1301,91,block,Serpuhovsko-timiryazevskaya,6,14.5,27,44,1,north,60,3,opened,37,1,0,Usual
1302,83,block,Lublinskaya,9,12,23,38,0,southeast,60,3,underground,62,1,0,Usual
1303,85,panel,Tagansko-Krasnopresenskaya,6,11.5,25,39,0,southeast,57,1,opened,81,1,0,Usual
1304,175,brick,Tagansko-Krasnopresenskaya,16,7,17,78,8,northwest,112,2,closed,33,2,0,Usual
1305,80,block,Tagansko-Krasnopresenskaya,8,,17,42,0,southeast,68,1,underground,47,1,0,Usual
1306,85,brick,Serpuhovsko-timiryazevskaya,5,14.5,3,40,3,north,58,3,opened,46,1,0,Usual
1307,135,panel,Zamoskvoreckaya,9,10.5,18,43,0,northwest,72,3,underground,51,2,0,Usual
1308,197,brick,Tagansko-Krasnopresenskaya,15,7,3,60,6,northwest,101,2,opened,33,2,0,Usual
1309,99,monolit,Lublinskaya,6,6.5,28,42,0,southeast,57,2,closed,69,1,0,Usual
1310,165,monolit,Zamoskvoreckaya,9,9,25,45,4,northwest,65,3,underground,68,2,0,Usual
1311,87,panel,Kalininskaya,5,10.5,22,44,0,east,58,3,closed,64,1,0,Usual
1312,105,block,Kalininskaya,6,3.5,19,34,9,east,54,1,closed,57,1,0,Usual
1313,115,brick,Serpuhovsko-timiryazevskaya,8,6.5,20,,0,north,75,2,underground,39,1,0,Usual
1314,140,block,Kalugsko-Rigskaya,10,8,28,46,2,north,77,1,underground,81,2,0,Usual
1315,104,block,Kalininskaya,11,12,,43,0,east,67,1,opened,36,1,0,Usual
1316,143,brick,Tagansko-Krasnopresenskaya,9,5,21,52,4,northwest,85,3,closed,38,2,0,Usual
1317,142,block,Tagansko-Krasnopresenskaya,10,7,5,44,6,northwest,77,2,underground,48,2,0,Usual
1318,,brick,Kalininskaya,9,3.5,25,53,5,east,78,1,closed,79,1,1,Usual
1319,160,monolit,Zamoskvoreckaya,10,9,25,47,0,northwest,75,1,opened,75,2,0,Usual
1320,115,panel,Lublinskaya,12,12.7,9,54,0,southeast,80,2,opened,63,2,0,Usual
1321,145,monolit,Kalugsko-Rigskaya,8,3,22,51,0,north,76,2,opened,45,2,0,Usual
1322,317,panel,Zamoskvoreckaya,20,9,16,70,6,northwest,135,1,closed,47,3,0,Usual
1323,84,panel,Lublinskaya,12,7,15,41,5,southeast,74,3,opened,67,1,0,Usual
1324,124,panel,Kalugsko-Rigskaya,10,13.5,22,52,1,north,96,1,closed,42,2,0,Usual
1325,130,brick,Zamoskvoreckaya,7,14.5,29,42,6,northwest,,1,underground,39,1,0,Usual
1326,135,monolit,Zamoskvoreckaya,8,7.5,18,38,8,northwest,65,2,underground,38,1,0,Usual
1327,85,block,Arbato-Pokrovskaya,6,12,17,35,4,east,55,2,closed,33,1,0,Usual
1328,103,panel,Kalugsko-Rigskaya,7,13.5,25,45,6,north,64,3,opened,38,1,0,Usual
1329,85,panel,Kalininskaya,7,12,8,40,1,east,60,1,opened,40,1,0,Usual
1330,160,monolit,Arbato-Pokrovskaya,9,7.5,4,50,9,east,72,3,underground,51,2,0,Usual
1331,350,panel,Zamoskvoreckaya,12,10.5,11,62,4,northwest,90,1,underground,41,3,0,Usual
1332,101,panel,Tagansko-Krasnopresenskaya,6,7,16,38,0,northwest,55,2,closed,58,1,0,Usual
1333,143,block,Lublinskaya,10,12,17,45,0,southeast,82,2,closed,64,2,0,Usual
1334,80,block,Kalugsko-Rigskaya,6,13.5,2,34,5,north,51,3,opened,59,1,0,Usual
1335,123,block,Lublinskaya,10,12.7,20,45,8,southeast,75,1,opened,62,1,0,Usual
1336,215,brick,Zamoskvoreckaya,9,7.5,15,42,4,northwest,67,3,closed,29,2,0,Usual
1337,140,block,Kalugsko-Rigskaya,13,13.5,3,45,8,north,80,1,underground,56,2,0,Usual
1338,90,panel,Arbato-Pokrovskaya,6,12,9,45,0,east,59,1,opened,41,1,0,Usual
1339,,block,Tagansko-Krasnopresenskaya,7,6,29,43,2,southeast,64,2,underground,62,1,1,Usual
1340,130,brick,Kalininskaya,13,3.5,21,53,7,east,78,3,underground,39,2,0,Usual
1341,125,panel,Zamoskvoreckaya,10,14.5,7,46,0,northwest,75,1,opened,47,2,0,Usual
1342,115,,Lublinskaya,11,13,19,48,3,southeast,74,2,closed,67,1,0,Usual
1343,71,block,Tagansko-Krasnopresenskaya,6,10,24,34,5,southeast,49,3,closed,24,1,1,Usual
1344,85,brick,Kalininskaya,6,12,17,43,0,east,60,1,opened,59,1,0,Usual
1345,150,brick,Tagansko-Krasnopresenskaya,8,9,24,53,5,northwest,80,2,closed,43,2,0,Usual
1346,180,brick,Zamoskvoreckaya,7,7.5,24,47,3,northwest,71,2,opened,49,2,0,Usual
1347,130,monolit,Tagansko-Krasnopresenskaya,16,13.5,10,51,3,southeast,109,2,opened,37,2,0,Usual
1348,180,,Kalugsko-Rigskaya,10,3,29,58,1,north,83,1,closed,45,2,0,Usual
1349,97,,Kalugsko-Rigskaya,7,13.5,16,45,0,north,64,1,opened,62,1,0,Usual
1350,107,panel,Lublinskaya,9,13,17,45,3,southeast,75,1,opened,78,1,0,Usual
1351,115,panel,Lublinskaya,11,12,27,47,2,southeast,79,1,opened,74,1,0,Usual
1352,156,block,Tagansko-Krasnopresenskaya,7,9,28,48,9,northwest,70,2,opened,53,2,0,Usual
1353,113,monolit,Arbato-Pokrovskaya,8,7.5,3,52,0,east,73,2,underground,73,2,0,Usual
1354,115,monolit,Arbato-Pokrovskaya,7,12,29,44,1,east,77,2,closed,50,1,0,Usual
1355,96,brick,Tagansko-Krasnopresenskaya,8,6,3,53,0,southeast,76,1,closed,64,1,0,Usual
1356,240,monolit,Zamoskvoreckaya,8,9,17,,0,northwest,81,3,closed,25,2,0,Usual
1357,155,brick,Zamoskvoreckaya,9,10.5,20,49,3,northwest,73,1,closed,72,2,0,Usual
1358,130,block,Lublinskaya,10,12,17,45,8,southeast,77,1,closed,80,2,0,Usual
1359,89,block,Kalugsko-Rigskaya,6,13.5,3,34,2,north,51,2,opened,73,1,0,Usual
1360,133,brick,Kalugsko-Rigskaya,9,3,29,52,0,north,75,3,opened,72,2,0,Usual
1361,135,block,Kalugsko-Rigskaya,9,,29,40,4,north,70,2,underground,50,1,0,Usual
1362,89,panel,Lublinskaya,8,13,2,40,0,southeast,65,1,opened,33,1,0,Usual
1363,185,block,Tagansko-Krasnopresenskaya,12,6,26,52,5,southeast,90,2,opened,77,2,0,Usual
1364,110,panel,Kalugsko-Rigskaya,7,13.5,1,43,9,north,66,2,opened,50,1,0,Usual
1365,167,block,Serpuhovsko-timiryazevskaya,10,14.5,22,43,4,north,74,1,closed,67,2,0,Usual
1366,190,monolit,Kalugsko-Rigskaya,10,8,15,46,9,north,78,3,closed,33,2,0,Usual
